"GEO_ID","NAME","S1903_C01_001E","S1903_C01_001M","S1903_C02_001E","S1903_C02_001M","S1903_C01_002E","S1903_C01_002M","S1903_C02_002E","S1903_C02_002M","S1903_C01_003E","S1903_C01_003M","S1903_C02_003E","S1903_C02_003M","S1903_C01_004E","S1903_C01_004M","S1903_C02_004E","S1903_C02_004M","S1903_C01_005E","S1903_C01_005M","S1903_C02_005E","S1903_C02_005M","S1903_C01_006E","S1903_C01_006M","S1903_C02_006E","S1903_C02_006M","S1903_C01_007E","S1903_C01_007M","S1903_C02_007E","S1903_C02_007M","S1903_C01_008E","S1903_C01_008M","S1903_C02_008E","S1903_C02_008M","S1903_C01_009E","S1903_C01_009M","S1903_C02_009E","S1903_C02_009M","S1903_C01_010E","S1903_C01_010M","S1903_C02_010E","S1903_C02_010M","S1903_C01_011E","S1903_C01_011M","S1903_C02_011E","S1903_C02_011M","S1903_C01_012E","S1903_C01_012M","S1903_C02_012E","S1903_C02_012M","S1903_C01_013E","S1903_C01_013M","S1903_C02_013E","S1903_C02_013M","S1903_C01_014E","S1903_C01_014M","S1903_C02_014E","S1903_C02_014M","S1903_C01_015E","S1903_C01_015M","S1903_C02_015E","S1903_C02_015M","S1903_C01_016E","S1903_C01_016M","S1903_C02_016E","S1903_C02_016M","S1903_C01_017E","S1903_C01_017M","S1903_C02_017E","S1903_C02_017M","S1903_C01_018E","S1903_C01_018M","S1903_C02_018E","S1903_C02_018M","S1903_C01_019E","S1903_C01_019M","S1903_C02_019E","S1903_C02_019M","S1903_C01_020E","S1903_C01_020M","S1903_C02_020E","S1903_C02_020M","S1903_C01_021E","S1903_C01_021M","S1903_C02_021E","S1903_C02_021M","S1903_C01_022E","S1903_C01_022M","S1903_C02_022E","S1903_C02_022M","S1903_C01_023E","S1903_C01_023M","S1903_C02_023E","S1903_C02_023M","S1903_C01_024E","S1903_C01_024M","S1903_C02_024E","S1903_C02_024M","S1903_C01_025E","S1903_C01_025M","S1903_C02_025E","S1903_C02_025M","S1903_C01_026E","S1903_C01_026M","S1903_C02_026E","S1903_C02_026M","S1903_C01_027E","S1903_C01_027M","S1903_C02_027E","S1903_C02_027M","S1903_C01_028E","S1903_C01_028M","S1903_C02_028E","S1903_C02_028M","S1903_C01_029E","S1903_C01_029M","S1903_C02_029E","S1903_C02_029M","S1903_C01_030E","S1903_C01_030M","S1903_C02_030E","S1903_C02_030M",
"0600000US3600140002","Knox town, Albany County, New York","1032","82","65313","6415","97.1","2.2","65469","6548","0.5","0.7","-","**","0.0","3.1","-","**","0.6","0.9","-","**","0.0","3.1","-","**","0.0","3.1","-","**","1.8","1.9","-","**","1.3","1.5","-","**","97.1","2.2","65469","6548","0.8","1.3","-","**","23.7","6.5","71198","25038","51.8","6.5","83750","18469","23.6","3.6","38750","31071","722","73","87045","18324","39.8","8.3","72639","37245","60.2","8.3","88854","9900","85.0","7.7","90167","11619","9.8","6.2","54375","95712","5.1","5.0","63125","81287","310","74","41250","24591","36.8","13.7","25000","11393","33.2","14.0","21518","12601","3.5","4.0","-","**","63.2","13.7","50500","10975","56.1","12.5","49500","12351","7.1","5.2","65000","18114","28.0","(X)","(X)","(X)","25.2","(X)","(X)","(X)","33.2","(X)","(X)","(X)",
"0600000US3600150672","New Scotland town, Albany County, New York","3291","139","75589","4205","97.5","1.4","75548","4688","0.0","1.0","-","**","0.0","1.0","-","**","0.5","0.5","-","**","0.2","0.2","-","**","0.0","1.0","-","**","1.9","1.2","54531","46557","1.6","1.0","107750","89616","96.1","1.6","75329","4555","2.2","1.9","24934","83458","26.4","3.0","70893","10889","47.3","3.3","88681","8804","24.0","2.5","58355","5866","2344","88","90885","5756","43.4","4.1","85385","7053","56.6","4.1","92976","6336","81.4","4.2","96157","12693","14.0","4.2","66369","28296","4.5","2.2","93289","8264","947","125","41596","2402","57.3","8.8","40250","12903","45.9","8.2","33750","13101","11.4","5.9","54643","44355","42.7","8.8","50714","18192","35.2","8.4","41918","9158","7.5","4.6","69375","6015","26.7","(X)","(X)","(X)","26.2","(X)","(X)","(X)","27.9","(X)","(X)","(X)",
"0600000US3600161181","Rensselaerville town, Albany County, New York","788","80","52143","12087","98.5","1.5","52321","12106","0.0","4.0","-","**","0.0","4.0","-","**","0.6","1.0","-","**","0.0","4.0","-","**","0.0","4.0","-","**","0.9","1.1","-","**","0.0","4.0","-","**","98.5","1.5","52321","12106","0.4","0.6","-","**","22.8","7.5","38167","37423","43.7","7.5","70714","24681","33.1","6.4","46023","13640","498","69","71250","14994","30.5","8.8","52250","47283","69.5","8.8","75000","11029","79.5","8.6","76023","8950","17.3","8.2","20667","37851","3.2","3.1","42500","94499","290","65","35417","12158","52.4","11.9","19405","29868","28.3","10.4","15000","18048","24.1","12.6","40833","49516","47.6","11.9","38167","15639","41.7","11.8","36875","11884","5.9","5.0","148438","121112","30.6","(X)","(X)","(X)","35.1","(X)","(X)","(X)","22.8","(X)","(X)","(X)",
"0600000US3600178674","Watervliet city, Albany County, New York","4860","248","42215","4957","92.7","2.5","40643","3870","5.3","2.4","83325","35612","0.2","0.3","-","**","0.5","0.5","-","**","0.0","0.7","-","**","0.1","0.3","-","**","1.2","1.0","79427","33574","2.4","1.9","34000","49320","90.7","3.0","40801","3818","6.1","2.6","39384","10669","42.6","3.8","46458","10228","30.4","4.0","48352","5886","20.9","2.4","28060","3645","2388","163","54849","7262","51.6","7.4","41761","13764","48.4","7.4","71488","11292","53.3","6.8","80022","5890","32.0","7.3","33349","5499","14.7","5.2","46429","29491","2472","330","33683","3404","49.6","5.8","26451","6194","44.8","6.3","22264","6447","4.8","2.9","51417","16813","50.4","5.8","40718","8316","39.2","5.7","34963","4573","11.2","5.4","66292","10176","37.0","(X)","(X)","(X)","39.6","(X)","(X)","(X)","33.7","(X)","(X)","(X)",
"0600000US3600179851","Westerlo town, Albany County, New York","1387","82","68972","9377","98.2","1.8","68278","9531","0.0","2.3","-","**","0.0","2.3","-","**","0.9","1.4","-","**","0.0","2.3","-","**","0.0","2.3","-","**","0.9","1.2","-","**","0.4","0.8","-","**","97.8","2.0","68111","9626","0.0","2.3","-","**","20.0","6.0","68750","30819","59.6","5.7","81875","16596","20.5","5.4","47716","3815","953","91","83125","13338","32.0","5.8","101103","12328","68.0","5.8","75197","16716","86.0","5.9","90750","16996","10.6","5.7","52039","27279","3.4","3.1","72083","37351","434","118","41176","8094","35.3","15.7","25737","8282","29.5","15.8","24773","13817","5.8","6.3","-","**","64.7","15.7","43375","9986","45.9","16.9","40826","9631","18.9","12.3","86912","89239","22.1","(X)","(X)","(X)","24.8","(X)","(X)","(X)","13.8","(X)","(X)","(X)",
"0600000US3600301209","Alfred town, Allegany County, New York","782","185","40250","9999","96.0","3.0","41375","10493","0.0","4.1","-","**","0.0","4.1","-","**","4.0","3.0","31375","17573","0.0","4.1","-","**","0.0","4.1","-","**","0.0","4.1","-","**","1.4","1.4","160208","78167","94.6","3.4","40000","10194","27.9","6.9","10924","1763","26.9","5.6","48438","17291","26.1","4.7","71250","17657","19.2","4.0","58571","25473","350","79","80000","14392","37.1","9.2","63750","32952","62.9","9.2","84038","16411","83.1","6.8","91250","18769","11.7","6.2","21125","13787","5.1","3.6","73750","53526","432","131","16085","2240","54.4","9.8","13977","4103","28.9","7.1","13977","8242","25.5","7.6","13750","6169","45.6","9.8","20625","12748","30.6","9.2","23864","15729","15.0","7.8","18438","15723","31.7","(X)","(X)","(X)","34.0","(X)","(X)","(X)","29.9","(X)","(X)","(X)",
"0600000US3600301319","Allen town, Allegany County, New York","180","32","40500","9301","97.2","4.7","39531","8135","0.0","16.5","-","**","0.0","16.5","-","**","0.0","16.5","-","**","0.0","16.5","-","**","0.0","16.5","-","**","2.8","4.7","-","**","0.0","16.5","-","**","97.2","4.7","39531","8135","0.0","16.5","-","**","33.3","10.3","38000","9824","37.2","10.9","55625","15462","29.4","11.6","35313","17881","116","30","47321","3945","50.0","13.5","46250","3702","50.0","13.5","55500","21271","85.3","9.1","47054","3272","2.6","3.7","-","**","12.1","8.9","52500","80660","64","22","20000","12378","12.5","9.6","9167","17317","12.5","9.6","9167","17317","0.0","37.0","-","**","87.5","9.6","21250","20977","75.0","14.0","17500","20342","12.5","10.4","31667","14572","37.2","(X)","(X)","(X)","37.1","(X)","(X)","(X)","37.5","(X)","(X)","(X)",
"0600000US3600301429","Alma town, Allegany County, New York","394","63","48375","7064","100.0","7.9","48375","7064","0.0","7.9","-","**","0.0","7.9","-","**","0.0","7.9","-","**","0.0","7.9","-","**","0.0","7.9","-","**","0.0","7.9","-","**","0.0","7.9","-","**","100.0","7.9","48375","7064","5.3","4.2","49750","24589","32.0","9.0","65833","32232","42.6","9.3","49000","4856","20.1","6.9","26394","1279","296","61","47714","9601","41.6","12.2","49750","35262","58.4","12.2","46250","10061","72.3","10.4","49667","14696","9.5","5.6","23333","12157","18.2","8.9","32500","10153","98","29","27321","9215","42.9","19.1","25417","8839","35.7","18.9","21750","8057","7.1","7.9","-","**","57.1","19.1","56500","23409","48.0","19.2","55417","37536","9.2","9.3","72750","58147","28.2","(X)","(X)","(X)","31.4","(X)","(X)","(X)","18.4","(X)","(X)","(X)",
"0600000US3600301451","Almond town, Allegany County, New York","670","54","63100","6467","97.6","2.0","61875","9712","0.0","4.7","-","**","0.0","4.7","-","**","2.4","2.0","135500","74003","0.0","4.7","-","**","0.0","4.7","-","**","0.0","4.7","-","**","0.4","0.8","-","**","97.2","2.2","62344","9424","1.8","1.4","26250","113328","27.9","5.4","63625","11174","51.6","5.8","69000","6299","18.7","3.9","50341","6245","495","56","69375","4324","36.8","5.6","80625","16545","63.2","5.6","68264","6338","82.6","5.5","75875","7214","11.1","4.6","30625","37920","6.3","3.4","44821","10234","175","43","32813","11321","46.9","10.6","30833","15630","38.9","10.1","24615","6719","8.0","7.6","83409","7655","53.1","10.6","34063","18592","44.0","12.0","40536","24931","9.1","5.4","33125","28662","33.6","(X)","(X)","(X)","31.1","(X)","(X)","(X)","40.0","(X)","(X)","(X)",
"0600000US3600302011","Amity town, Allegany County, New York","1010","90","44091","3449","96.5","2.9","44205","3429","0.0","3.2","-","**","0.9","1.4","-","**","0.0","3.2","-","**","0.0","3.2","-","**","1.4","2.2","-","**","1.2","1.2","-","**","2.6","2.8","23750","36221","96.5","2.9","44205","3429","2.0","2.0","9773","109899","25.9","4.7","51250","14530","44.6","5.1","44605","5315","27.5","4.5","38000","8620","682","72","48429","4694","38.4","6.1","55625","12255","61.6","6.1","44783","6411","76.1","6.2","57212","8539","19.5","5.9","36607","8962","4.4","3.1","42000","18072","328","68","25476","8683","51.2","11.5","26429","25521","39.9","10.2","19135","4493","11.3","8.0","86250","56685","48.8","11.5","23750","11232","40.2","11.8","18750","13994","8.5","6.6","46500","92174","25.2","(X)","(X)","(X)","25.1","(X)","(X)","(X)","22.0","(X)","(X)","(X)",
"0600000US3600302154","Andover town, Allegany County, New York","698","70","46087","8052","99.6","0.8","46250","8062","0.4","0.8","-","**","0.0","4.5","-","**","0.0","4.5","-","**","0.0","4.5","-","**","0.0","4.5","-","**","0.0","4.5","-","**","0.6","0.8","-","**","99.0","1.1","46033","8355","4.0","3.4","45500","43230","29.4","6.6","41125","16581","38.7","4.8","64286","8762","27.9","5.4","29375","8076","457","57","57321","9441","42.5","8.3","53088","7924","57.5","8.3","61827","9846","79.4","7.4","63281","10060","13.8","6.1","23359","7290","6.8","4.8","32917","77925","241","54","27850","3234","49.4","11.5","24792","6028","36.5","11.4","19583","3353","12.9","9.4","28365","1879","50.6","11.5","42500","9534","39.8","11.5","40313","28459","10.8","6.0","70833","5857","30.9","(X)","(X)","(X)","30.9","(X)","(X)","(X)","28.6","(X)","(X)","(X)",
"0600000US3600302187","Angelica town, Allegany County, New York","600","69","44674","4755","99.3","1.1","44457","5044","0.0","5.3","-","**","0.7","1.1","-","**","0.0","5.3","-","**","0.0","5.3","-","**","0.0","5.3","-","**","0.0","5.3","-","**","2.3","2.7","-","**","97.0","2.7","43696","6336","2.5","3.9","-","**","25.7","6.6","44250","24034","45.5","6.1","54063","11382","26.3","5.2","33438","12751","458","67","49706","6492","40.6","8.7","45568","12281","59.4","8.7","53333","12193","76.6","7.7","57250","10124","17.0","6.7","22222","5404","6.3","3.3","46406","13721","142","37","21071","12961","43.7","15.2","19500","3366","35.2","12.9","18000","5793","8.5","7.8","38750","9470","56.3","15.2","30000","18426","52.8","15.0","24583","20484","3.5","4.0","-","**","36.0","(X)","(X)","(X)","34.3","(X)","(X)","(X)","41.5","(X)","(X)","(X)",
"0600000US3600305573","Belfast town, Allegany County, New York","722","70","40577","6761","98.8","1.3","40673","6545","0.7","1.0","-","**","0.0","4.4","-","**","0.0","4.4","-","**","0.0","4.4","-","**","0.0","4.4","-","**","0.6","0.9","-","**","2.1","2.4","-","**","97.2","2.6","41731","6524","0.4","0.6","-","**","30.5","5.5","43600","8537","38.9","7.5","41375","12465","30.2","6.4","37188","4461","473","62","46635","6290","47.4","8.6","44079","9073","52.6","8.6","48917","6150","76.1","7.9","55147","5108","14.8","6.3","16375","10433","9.1","5.7","31058","12773","249","63","18083","4989","49.4","11.7","19063","4250","40.6","10.8","16250","6202","8.8","8.9","57500","66882","50.6","11.7","14951","8077","44.2","11.6","14559","4518","6.4","5.8","40417","20047","29.8","(X)","(X)","(X)","33.8","(X)","(X)","(X)","22.1","(X)","(X)","(X)",
"0600000US3600306717","Birdsall town, Allegany County, New York","99","34","40536","16805","100.0","27.4","40536","16805","0.0","27.4","-","**","0.0","27.4","-","**","0.0","27.4","-","**","0.0","27.4","-","**","0.0","27.4","-","**","0.0","27.4","-","**","0.0","27.4","-","**","100.0","27.4","40536","16805","0.0","27.4","-","**","7.1","9.3","-","**","41.4","13.7","38750","18715","51.5","14.8","29375","18192","59","29","46375","15113","8.5","9.7","-","**","91.5","9.7","47000","22288","83.1","13.8","46375","14913","3.4","8.2","-","**","13.6","10.3","41250","43431","40","16","20625","7562","25.0","17.7","15000","3913","25.0","17.7","15000","3913","0.0","46.9","-","**","75.0","17.7","23125","7116","62.5","26.6","20625","11854","12.5","16.9","31875","103206","36.4","(X)","(X)","(X)","32.2","(X)","(X)","(X)","42.5","(X)","(X)","(X)",
"0600000US3600307201","Bolivar town, Allegany County, New York","907","65","39191","7603","98.9","1.1","39926","7947","0.6","0.7","-","**","0.0","3.5","-","**","0.0","3.5","-","**","0.0","3.5","-","**","0.0","3.5","-","**","0.6","0.8","-","**","0.0","3.5","-","**","98.9","1.1","39926","7947","1.9","2.1","-","**","34.5","5.4","42344","13476","36.6","5.5","47167","7360","27.0","4.6","29107","4142","642","68","52083","9347","47.7","6.9","53000","9957","52.3","6.9","49444","14610","80.8","7.0","58417","6280","13.1","5.0","34167","13428","6.1","4.2","22813","7429","265","56","23359","6485","58.9","11.5","24318","4679","53.2","11.7","24659","4751","5.7","4.4","11750","67978","41.1","11.5","12404","21940","37.0","11.1","11346","11041","4.2","3.5","51563","15432","32.4","(X)","(X)","(X)","32.4","(X)","(X)","(X)","30.9","(X)","(X)","(X)",
"0600000US3600311253","Burns town, Allegany County, New York","609","63","37898","4665","99.5","0.8","37727","4575","0.0","5.2","-","**","0.5","0.8","-","**","0.0","5.2","-","**","0.0","5.2","-","**","0.0","5.2","-","**","0.0","5.2","-","**","0.0","5.2","-","**","99.5","0.8","37727","4575","3.6","3.4","-","**","33.8","7.5","40172","5646","41.9","9.3","57583","16392","20.7","5.5","21765","4458","458","64","44167","18072","45.4","10.7","40862","8003","54.6","10.7","56071","22227","73.8","8.8","56053","22114","12.2","5.9","35385","17203","14.0","7.5","28750","7755","151","39","26797","4536","43.0","15.3","25417","7514","31.8","12.7","21111","3223","11.3","11.2","29018","436","57.0","15.3","27115","11752","52.3","15.6","27212","12955","4.6","4.4","-","**","27.1","(X)","(X)","(X)","27.3","(X)","(X)","(X)","26.5","(X)","(X)","(X)",
"0600000US3600312243","Caneadea town, Allegany County, New York","705","91","44934","7600","97.4","2.2","45673","7351","1.0","1.4","-","**","0.0","4.5","-","**","0.0","4.5","-","**","0.0","4.5","-","**","0.9","1.2","-","**","0.7","1.0","-","**","0.9","1.2","-","**","97.4","2.2","45673","7351","7.1","4.5","19167","28234","31.3","6.6","42788","12033","37.3","6.0","61477","10697","24.3","5.9","35417","6846","465","85","54671","6079","50.8","8.4","51250","24160","49.2","8.4","55875","6532","78.7","10.8","60357","7586","6.9","4.6","28750","45480","14.4","11.6","7311","19756","240","53","36250","4784","40.8","13.0","27167","15807","33.3","11.7","26500","9086","7.5","7.0","67500","60931","59.2","13.0","37656","5227","47.1","14.3","37891","13648","12.1","10.7","37266","17159","27.5","(X)","(X)","(X)","26.5","(X)","(X)","(X)","20.8","(X)","(X)","(X)",
"0600000US3600313475","Centerville town, Allegany County, New York","283","48","48229","5645","100.0","10.8","48229","5645","0.0","10.8","-","**","0.0","10.8","-","**","0.0","10.8","-","**","0.0","10.8","-","**","0.0","10.8","-","**","0.0","10.8","-","**","0.0","10.8","-","**","100.0","10.8","48229","5645","5.3","4.0","44063","10626","35.0","8.9","45417","8867","45.2","8.9","47500","11821","14.5","6.2","64583","29508","198","38","53500","7055","46.5","10.5","45833","8965","53.5","10.5","61136","7786","83.8","6.2","59286","4095","10.6","5.4","42083","35739","5.6","3.9","27188","34719","85","33","25083","6138","22.4","13.2","9583","21996","20.0","12.6","8750","16402","2.4","5.0","-","**","77.6","13.2","26333","13882","75.3","14.0","26167","10964","2.4","3.7","-","**","44.2","(X)","(X)","(X)","51.0","(X)","(X)","(X)","28.2","(X)","(X)","(X)",
"0600000US3600315990","Clarksville town, Allegany County, New York","398","63","40833","6440","99.2","1.2","41250","6337","0.0","7.8","-","**","0.0","7.8","-","**","0.8","1.2","-","**","0.0","7.8","-","**","0.0","7.8","-","**","0.0","7.8","-","**","2.0","2.1","-","**","97.2","2.4","41528","6291","1.8","2.3","-","**","23.6","7.7","56875","26886","48.5","7.7","37266","11296","26.1","7.3","30000","9756","262","52","51250","5839","31.3","11.0","70625","37413","68.7","11.0","50000","6719","83.2","7.3","54464","8271","10.3","5.6","34375","38284","6.5","4.8","41250","17692","136","40","25909","10496","34.6","11.9","26250","10092","28.7","11.8","21458","4485","5.9","6.3","-","**","65.4","11.9","25781","17510","55.9","13.4","21250","15894","9.6","6.4","27188","87498","22.9","(X)","(X)","(X)","17.9","(X)","(X)","(X)","27.9","(X)","(X)","(X)",
"0600000US3600319367","Cuba town, Allegany County, New York","1376","89","52095","9129","99.3","1.2","52399","9429","0.2","0.8","-","**","0.0","2.3","-","**","0.0","2.3","-","**","0.0","2.3","-","**","0.0","2.3","-","**","0.4","0.8","-","**","0.4","0.6","-","**","99.0","1.2","52679","9535","6.7","2.9","45238","36944","27.5","4.3","55962","11523","42.2","4.6","72500","16566","23.7","4.2","36094","6577","895","60","64714","9366","42.0","5.7","62931","13948","58.0","5.7","70781","12047","81.2","5.4","75048","7188","12.4","4.8","30417","6324","6.4","2.3","40536","20507","481","94","33618","8513","49.5","11.0","21047","1763","44.7","11.3","20727","1881","4.8","3.7","34375","52304","50.5","11.0","45156","7649","34.9","11.6","40521","5401","15.6","9.4","50781","53542","27.0","(X)","(X)","(X)","26.8","(X)","(X)","(X)","25.8","(X)","(X)","(X)",
"0600000US3600327705","Friendship town, Allegany County, New York","820","86","38098","7862","99.5","0.8","37989","8102","0.0","3.9","-","**","0.0","3.9","-","**","0.0","3.9","-","**","0.0","3.9","-","**","0.0","3.9","-","**","0.5","0.8","-","**","0.0","3.9","-","**","99.5","0.8","37989","8102","5.7","5.2","12026","50669","33.2","6.5","41250","12014","36.8","6.1","46500","16937","24.3","5.5","26607","6183","528","71","44186","8305","48.9","7.5","33750","19964","51.1","7.5","58500","9939","68.4","9.6","51250","13795","18.9","7.7","16667","9788","12.7","6.7","67569","16414","292","74","20000","5159","47.3","13.8","19565","6001","46.2","13.7","19402","4976","1.0","1.5","-","**","52.7","13.8","22619","5830","42.8","13.1","19271","3185","9.9","8.5","72583","54547","24.4","(X)","(X)","(X)","23.9","(X)","(X)","(X)","18.8","(X)","(X)","(X)",
"0600000US3600328563","Genesee town, Allegany County, New York","668","82","44224","7608","99.4","0.9","44052","7303","0.0","4.7","-","**","0.0","4.7","-","**","0.0","4.7","-","**","0.0","4.7","-","**","0.6","0.9","-","**","0.0","4.7","-","**","0.6","0.9","-","**","99.4","0.9","44052","7303","12.0","7.6","22222","17542","19.8","4.9","50714","8467","41.0","7.0","60417","3242","27.2","5.2","32794","8908","488","74","49375","7619","39.8","7.1","43333","17333","60.2","7.1","50781","6404","79.7","8.3","55852","4376","16.0","8.0","15000","24487","4.3","2.9","42917","20194","180","39","38500","6657","39.4","13.4","14120","2548","34.4","12.0","13704","836","5.0","4.4","38750","25667","60.6","13.4","43125","16216","38.9","14.4","40227","3726","21.7","11.6","58194","3107","30.7","(X)","(X)","(X)","33.6","(X)","(X)","(X)","21.1","(X)","(X)","(X)",
"0600000US3600329905","Granger town, Allegany County, New York","229","44","33958","9760","100.0","13.2","33958","9760","0.0","13.2","-","**","0.0","13.2","-","**","0.0","13.2","-","**","0.0","13.2","-","**","0.0","13.2","-","**","0.0","13.2","-","**","0.0","13.2","-","**","100.0","13.2","33958","9760","3.1","2.9","-","**","21.4","9.6","32917","10151","47.6","10.2","50104","3467","27.9","9.1","15833","16701","137","30","37917","20814","45.3","14.2","30417","6610","54.7","14.2","54028","4963","77.4","11.2","48333","13720","14.6","7.4","20625","9653","8.0","8.1","31042","12571","92","30","27500","25444","18.5","12.9","14375","58350","16.3","11.8","13958","16652","2.2","4.5","-","**","81.5","12.9","28125","23880","59.8","17.6","29792","22350","21.7","18.5","12273","50603","30.6","(X)","(X)","(X)","30.7","(X)","(X)","(X)","30.4","(X)","(X)","(X)",
"0600000US3600330994","Grove town, Allegany County, New York","221","36","49926","8945","98.2","2.4","50750","8633","0.0","13.6","-","**","1.8","2.4","-","**","0.0","13.6","-","**","0.0","13.6","-","**","0.0","13.6","-","**","0.0","13.6","-","**","0.0","13.6","-","**","98.2","2.4","50750","8633","0.0","13.6","-","**","18.1","8.1","56750","9362","50.7","9.1","55132","19668","31.2","7.7","26250","33917","121","31","56354","3903","35.5","14.5","57125","29780","64.5","14.5","54444","5004","66.9","13.0","68036","19326","9.9","6.8","13333","42877","23.1","12.9","53333","5722","100","35","38500","17254","49.0","17.3","15625","33044","46.0","17.1","14583","24713","3.0","4.1","-","**","51.0","17.3","39625","5611","41.0","16.8","38375","11316","10.0","7.0","95000","9883","31.7","(X)","(X)","(X)","36.4","(X)","(X)","(X)","26.0","(X)","(X)","(X)",
"0600000US3600336112","Hume town, Allegany County, New York","871","79","39063","4838","98.7","1.7","39375","4628","0.2","0.6","-","**","0.0","3.7","-","**","0.0","3.7","-","**","0.0","3.7","-","**","0.0","3.7","-","**","1.0","1.5","-","**","0.0","3.7","-","**","98.7","1.7","39375","4628","5.2","3.6","48203","35847","30.2","5.3","41250","9953","39.5","5.1","43889","8901","25.1","4.1","24226","6355","530","75","44758","6949","37.0","8.2","41364","8196","63.0","8.2","49038","8955","77.7","7.4","54821","9242","14.7","6.7","20000","20946","7.5","4.6","21250","9450","341","55","23807","5121","61.3","13.0","19141","7983","56.6","12.1","17891","4768","4.7","4.4","92500","25377","38.7","13.0","27143","17032","32.8","10.6","25357","12424","5.9","6.2","36042","10167","30.2","(X)","(X)","(X)","26.2","(X)","(X)","(X)","36.4","(X)","(X)","(X)",
"0600000US3600337297","Independence town, Allegany County, New York","459","57","43385","3950","100.0","6.8","43385","3950","0.0","6.8","-","**","0.0","6.8","-","**","0.0","6.8","-","**","0.0","6.8","-","**","0.0","6.8","-","**","0.0","6.8","-","**","0.0","6.8","-","**","100.0","6.8","43385","3950","1.3","1.9","-","**","28.1","7.5","48750","20627","45.8","7.3","46667","5924","24.8","6.5","28913","2592","334","46","49643","5142","42.5","10.5","54583","12574","57.5","10.5","48750","3537","85.6","7.0","53438","4257","10.5","5.7","17031","23439","3.9","4.9","-","**","125","37","23472","5876","20.8","10.9","18750","23309","20.8","10.9","18750","23309","0.0","22.6","-","**","79.2","10.9","23472","7930","68.0","14.3","21406","4763","11.2","9.9","37000","29880","34.6","(X)","(X)","(X)","36.5","(X)","(X)","(X)","29.6","(X)","(X)","(X)",
"0600000US3600350375","New Hudson town, Allegany County, New York","331","47","47031","6641","100.0","9.3","47031","6641","0.0","9.3","-","**","0.0","9.3","-","**","0.0","9.3","-","**","0.0","9.3","-","**","0.0","9.3","-","**","0.0","9.3","-","**","0.0","9.3","-","**","100.0","9.3","47031","6641","0.3","0.6","-","**","35.6","8.9","60500","30985","38.4","7.3","71125","19717","25.7","7.4","25694","9780","236","35","63571","14578","41.1","10.2","48906","28077","58.9","10.2","65893","8189","86.9","7.2","70673","10194","9.7","7.5","29375","24427","3.4","3.6","31250","39460","95","35","25795","13804","43.2","16.0","15156","3502","41.1","15.6","14861","3288","2.1","3.6","-","**","56.8","16.0","42500","24501","47.4","17.7","41875","25057","9.5","9.2","-","**","15.1","(X)","(X)","(X)","14.4","(X)","(X)","(X)","16.8","(X)","(X)","(X)",
"0600000US3600354523","Oil Springs Reservation, Allegany County, New York","4","6","-","**","0.0","100.0","-","**","0.0","100.0","-","**","0.0","100.0","-","**","0.0","100.0","-","**","0.0","100.0","-","**","0.0","100.0","-","**","100.0","100.0","-","**","0.0","100.0","-","**","0.0","100.0","-","**","0.0","100.0","-","**","0.0","100.0","-","**","100.0","100.0","-","**","0.0","100.0","-","**","4","6","-","**","0.0","100.0","-","**","100.0","100.0","-","**","0.0","100.0","-","**","100.0","100.0","-","**","0.0","100.0","-","**","0","12","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","0.0","(X)","(X)","(X)","0.0","(X)","(X)","(X)","-","(X)","(X)","(X)",
"0600000US3600364166","Rushford town, Allegany County, New York","480","75","40972","5785","99.6","2.1","41111","5908","0.4","2.1","-","**","0.0","6.5","-","**","0.0","6.5","-","**","0.0","6.5","-","**","0.0","6.5","-","**","0.0","6.5","-","**","0.0","6.5","-","**","99.6","2.1","41111","5908","2.7","4.2","-","**","23.1","8.5","47583","11418","44.0","8.3","53125","8993","30.2","8.6","25179","9194","299","57","50179","8046","32.4","11.2","48125","14475","67.6","11.2","52750","10608","83.6","8.9","49375","7033","9.7","6.8","68750","11607","6.7","7.0","26923","25878","181","56","25893","9639","49.7","14.3","21667","6809","42.5","15.5","21250","2758","7.2","5.9","68542","35753","50.3","14.3","29583","5694","50.3","14.3","29583","5694","0.0","16.4","-","**","28.1","(X)","(X)","(X)","28.4","(X)","(X)","(X)","27.6","(X)","(X)","(X)",
"0600000US3600365772","Scio town, Allegany County, New York","704","83","40221","5709","98.9","1.3","40147","5739","0.0","4.5","-","**","0.7","1.0","-","**","0.0","4.5","-","**","0.0","4.5","-","**","0.0","4.5","-","**","0.4","0.9","-","**","0.0","4.5","-","**","98.9","1.3","40147","5739","0.0","4.5","-","**","22.0","6.0","41938","9950","45.0","7.0","50250","23020","33.0","7.0","35263","6056","499","70","50188","7353","38.7","9.9","41250","19719","61.3","9.9","53426","6218","71.1","8.1","57361","15115","19.4","6.8","36477","13734","9.4","6.3","22721","2078","205","47","27734","11566","65.4","12.1","28269","8542","56.6","11.4","22206","9580","8.8","7.5","33333","5284","34.6","12.1","22188","15887","25.4","10.8","22222","25245","9.3","8.9","22159","18874","31.8","(X)","(X)","(X)","34.3","(X)","(X)","(X)","25.9","(X)","(X)","(X)",
